,Bath,Bed,Half-bath,Price,Square_Feet,Zip_code
2708,2,4,0,689000,1559,92865
2709,3,3,1,679900,2000,92260
2710,4,6,0,679000,2732,93432
2711,2,4,0,675000,2147,91765
2712,2,4,0,675000,1934,91750
2713,2,3,0,675000,1827,92804
2714,2,3,0,669000,1570,92115
2715,2,4,0,660000,2055,93036
2716,3,4,0,660000,1864,91790
2717,3,4,1,659900,3522,92881
2718,2,3,0,659000,1315,93446
2719,2,5,0,650000,1479,94544
2720,4,5,1,640000,3234,92352
2721,4,5,1,640000,3234,92352
2722,3,4,0,639900,1645,92802
2723,3,4,0,639900,1645,92802
2724,2,3,0,639000,1599,92683
2725,2,3,0,638000,1530,91750
2726,2,3,0,634000,1096,92868
2727,2,3,0,634000,1096,92868
2728,4,5,1,369900,3673,92392
2729,2,3,1,369000,1640,92374
2730,2,3,0,365000,2250,93552
2731,3,4,0,360000,2269,93711
2732,2,3,1,360000,1797,92562
2733,2,3,0,359900,1912,92252
2734,2,4,1,350000,2500,93550
2735,3,4,0,350000,2500,93550
2736,2,3,0,350000,1386,93551
2737,2,4,0,349950,1853,93550
2738,2,3,0,349900,1927,93536
2739,2,3,0,349900,1792,92557
2740,2,2,0,349900,1551,92253
2741,1,2,0,349900,858,96150
2742,3,3,0,349000,2052,93561
2743,3,3,0,349000,2052,93561
2744,2,3,0,349000,1670,96067
2745,2,3,1,348500,1248,92391
2746,1,2,0,348000,1146,92506
2747,1,2,0,348000,1146,92506
2748,2,2,0,69900,1536,93458
2749,2,2,0,69900,800,91901
2750,5,7,1,1400000,4000,91320
2751,2,4,0,798988,1415,91205
2752,4,8,0,699900,2560,90047
2753,4,8,0,699900,2560,90047
2754,4,8,0,699900,2560,90047
2755,4,8,0,699900,2560,90047
2756,2,3,0,649000,1805,91311
2757,2,5,0,585000,2154,92057
2758,3,5,1,579900,3207,92591
2759,2,3,0,575000,1423,90715
2760,2,4,1,565000,2220,92065
2761,2,4,0,559900,2256,95648
2762,2,3,0,544000,1477,91342
2763,2,3,0,540000,2001,95966
2764,1,2,0,520000,804,90304
2765,2,3,0,480000,1331,90040
2766,2,3,0,474721,1653,93065
2767,3,5,0,988000,2630,92610
2768,3,5,0,988000,2630,92610
2769,3,3,1,985000,2576,92648
2770,3,3,1,985000,2576,92648
2771,3,5,1,955000,3831,92025
2772,3,4,1,955000,3831,92025
2773,3,4,1,955000,3831,92025
2774,3,4,0,899900,2400,92624
2775,2,4,1,889000,2454,96150
2776,4,6,0,869000,2783,91006
2777,3,4,0,869000,2406,90717
2778,2,3,1,850000,1969,92602
2779,3,4,0,799999,1824,90703
2780,3,4,0,799999,1824,90703
2781,3,4,0,799990,2358,92807
2782,2,3,0,799946,1652,94523
2783,4,4,1,799000,3038,92270
2784,2,4,1,799000,2574,96161
2785,4,4,0,779900,4717,93551
2786,2,5,1,769900,2467,92078
2787,2,2,0,210000,1206,92545
2788,1,2,0,199000,780,95223
2789,1,3,0,189900,1559,95966
2790,3,5,0,179000,2028,93265
2791,2,3,0,165000,1333,92277
2792,1,2,0,150000,1300,93207
2793,2,3,0,135000,1163,96137
2794,4,3,0,100000,3365,92253
2795,2,2,0,79900,1052,93238
2796,1,2,0,42900,900,93558
2797,2,4,0,660000,1890,95405
2798,4,5,1,4199000,5675,94539
2799,5,5,1,3495000,5244,96146
2800,2,3,2,3395000,2207,92651
2801,6,5,1,3148888,6306,92677
2802,3,4,1,2499000,3600,92657
2803,6,6,0,2450000,6067,91361
2804,4,4,1,2182900,4223,92127
2805,2,3,0,1900000,1495,92651
2806,3,4,0,1888000,2450,92103
2807,4,5,1,1699950,3455,90278
2808,4,5,0,1680000,3648,92708
2809,4,4,1,1650000,2726,90065
2810,3,4,1,1630000,3107,96161
2811,4,5,2,1600000,4273,91362
2812,3,3,0,1600000,2794,91607
2813,5,5,0,1495000,3691,91367
2814,3,5,0,1475000,2090,90245
2815,3,4,1,1249999,3415,92064
2816,3,5,1,1210000,3734,92886
2817,3,4,0,399000,2644,93555
2818,2,4,1,396000,2197,92530
2819,3,5,0,394900,2642,92585
2820,2,3,2,391145,2098,92509
2821,3,2,0,389000,2066,92404
2822,3,4,0,379900,2631,93536
2823,3,4,0,379900,2554,93536
2824,2,4,0,359990,2039,93543
2825,2,3,1,359000,1504,95223
2826,2,4,0,355000,1966,91906
2827,2,4,0,355000,1679,92407
2828,2,3,1,350000,1874,92555
2829,2,4,0,350000,1813,92344
2830,2,2,0,350000,1100,96137
2831,2,4,0,349900,2398,93555
2832,3,4,0,349890,2569,93534
2833,3,4,0,348320,2457,93560
2834,2,2,0,345000,1421,92561
2835,2,4,0,335000,1339,92376
2836,2,3,0,450000,3906,93257
2837,2,3,0,449999,1532,91767
2838,2,4,0,434000,1302,92027
2839,2,3,0,425000,1690,95602
2840,3,4,0,389900,2067,92557
2841,2,4,0,387700,2519,92345
2842,2,3,1,379900,2650,93265
2843,2,4,0,369900,2204,92345
2844,2,3,0,360000,1615,92399
2845,2,3,0,359900,1155,92373
2846,2,3,0,349000,1551,95981
2847,2,4,0,345500,1560,92335
2848,2,3,0,344000,1792,95383
2849,2,4,0,317000,1244,92376
2850,2,3,0,314900,1418,95726
2851,2,4,0,304900,2070,92371
2852,1,3,0,299999,1090,92405
2853,3,3,0,398000,2550,95667
2854,3,4,0,389000,2683,92555
2855,2,3,0,379500,2147,92203
2856,3,4,0,375000,1650,96001
2857,2,4,1,369900,2062,92532
2858,2,3,0,349900,1393,93536
2859,3,4,0,347000,3291,92394
2860,2,3,1,339900,1992,92382
2861,3,3,0,339900,1472,92352
2862,2,3,0,329500,1692,95667
2863,1,1,0,325000,896,95728
2864,2,2,0,310000,1200,92352
2865,2,3,0,299000,1726,92352
2866,2,2,0,299000,1144,95223
2867,2,4,0,283750,1280,92314
2868,2,2,0,279000,1040,95490
2869,3,3,0,269900,1876,95666
2870,2,3,0,260000,1362,92234
2871,1,2,0,259000,832,92324
2872,2,3,0,244900,1646,93561
2873,2,3,0,959000,1349,91602
2874,3,4,1,950000,4060,92883
2875,3,3,1,950000,2100,96067
2876,3,4,0,949500,4780,93306
2877,3,5,1,949000,2398,90630
2878,2,4,1,920000,3061,91901
2879,3,4,0,899950,2183,90240
2880,3,3,1,898900,2282,92127
2881,3,4,1,898000,2564,92808
2882,3,4,1,889888,2614,92886
2883,3,4,0,878800,2602,91724
2884,3,3,1,874900,2104,92104
2885,3,4,0,869000,2673,91320
2886,4,4,0,868000,3695,92883
2887,2,4,1,859000,2407,92807
2888,3,3,0,859000,2303,92808
2889,2,3,1,858000,1680,92630
2890,3,3,0,849800,2141,91709
2891,2,3,0,849000,2019,96141
2892,2,3,1,829000,3130,94553
2893,2,4,0,589900,2444,92506
2894,3,4,0,588000,2608,92883
2895,2,3,0,588000,1184,91755
2896,2,3,0,588000,1184,91755
2897,3,3,0,585000,2021,92203
2898,2,4,0,579900,1512,91784
2899,2,2,0,578900,1708,90660
2900,2,3,0,575000,1391,90620
2901,1,2,0,565000,833,92116
2902,2,3,0,564900,2069,92057
2903,3,5,0,559999,3322,92592
2904,2,4,1,550000,2247,91945
2905,2,3,0,550000,1505,92804
2906,2,4,0,550000,1427,91765
2907,1,3,0,549950,1194,90603
2908,3,5,1,549900,3480,92508
2909,2,3,1,549000,2628,95969
2910,3,4,1,545000,2246,92315
2911,3,3,0,542000,1264,90047
2912,2,3,0,539950,1099,93063
2913,3,4,0,329900,2723,92582
2914,2,2,0,329900,936,92315
2915,2,2,0,329000,2200,95490
2916,2,3,0,324900,1540,92314
2917,2,3,1,319900,1992,92382
2918,2,3,0,319000,1426,93461
2919,2,4,1,314900,1765,93550
2920,2,3,0,309999,1384,92530
2921,2,3,1,309000,2178,92395
2922,2,3,0,308000,1595,92404
2923,3,4,0,307000,2190,92544
2924,2,4,1,305000,2400,92251
2925,2,3,0,305000,1565,93536
2926,2,4,0,300000,2032,93591
2927,2,4,0,299999,1569,93535
2928,3,4,0,299900,2532,93555
2929,2,4,0,299900,1878,92395
2930,2,3,0,298000,1704,95223
2931,2,3,0,295000,952,92549
2932,2,3,0,519000,1686,96150
2933,2,3,0,512900,1326,93402
2934,1,2,0,479999,889,91352
2935,2,4,0,474900,2304,92346
2936,2,4,1,465000,1977,95747
2937,2,3,0,459999,1777,91752
2938,2,3,0,459900,1517,91752
2939,3,4,0,409900,2234,92399
2940,2,4,0,399999,1855,95340
2941,1,2,0,399999,1314,91723
2942,2,3,1,389900,1907,92585
2943,2,3,0,385000,1495,92335
2944,2,3,0,379000,1404,96150
2945,2,3,1,369000,2218,95648
2946,2,3,1,364900,2264,92307
2947,2,4,0,359950,1610,95608
2948,2,2,0,359900,1055,92373
2949,2,3,0,339900,1440,92407
2950,2,4,1,335000,2170,93711
2951,3,4,0,465000,2340,92508
2952,2,3,1,464999,1611,91354
2953,2,4,0,459000,1631,95946
2954,1,3,0,459000,1014,95616
2955,3,4,0,450000,2273,95602
2956,2,4,1,444500,1900,95620
2957,2,3,0,429900,1716,95608
2958,2,3,0,429000,2364,92314
2959,2,4,0,425000,1833,95758
2960,2,2,0,399900,1343,95757
2961,1,2,1,395000,960,90640
2962,2,4,1,389800,2040,96003
2963,2,3,0,382500,1875,95918
2964,2,4,1,379000,2250,92284
2965,3,5,0,375500,2643,93314
2966,2,3,1,369900,2537,92284
2967,2,4,0,369000,1077,92113
2968,1,3,0,369000,1000,94565
2969,3,3,2,1395990,3026,92618
2970,3,4,1,1385000,3390,94568
2971,3,5,0,1375000,2894,92130
2972,3,4,0,1350000,3352,92626
2973,7,6,0,1345000,4270,91325
2974,5,5,0,1338000,3603,91748
2975,3,5,0,1315000,2663,92130
2976,3,4,0,1300000,3194,91311
2977,3,4,0,1300000,3194,91311
2978,4,4,1,1299900,4170,92562
2979,3,4,0,1285000,2864,92627
2980,3,3,0,1255000,2343,92118
2981,2,4,1,1250000,2500,92886
2982,3,3,1,1214990,2220,92618
2983,3,3,0,1199999,1835,90068
2984,4,4,0,1198000,2300,90720
2985,4,3,0,1195000,4782,92270
2986,2,3,1,1195000,1782,92677
2987,2,3,1,1190000,3076,96067
2988,4,4,1,1174900,4132,91387
2989,2,4,1,699000,2577,91901
2990,3,5,0,699000,2338,93036
2991,3,4,0,699000,2161,91355
2992,3,5,0,699000,1868,91723
2993,2,3,0,699000,1477,92780
2994,2,2,0,699000,1251,90815
2995,2,2,0,699000,1251,90815
2996,2,4,1,694999,2180,92019
2997,4,4,1,689000,2480,92270
2998,2,3,0,688000,1133,94602
2999,3,4,0,684900,2211,91354
3000,2,3,0,684900,1210,90815
3001,2,4,1,680000,2178,92025
3002,3,4,0,679900,2725,92315
3003,2,4,1,679900,1837,92869
3004,2,3,0,675000,1351,93546
3005,2,3,0,669000,1804,90745
3006,1,2,0,669000,998,93442
3007,3,4,0,660000,2077,93444
3008,3,4,1,659000,2572,93010
3009,3,5,0,444900,2601,93619
3010,2,4,0,441400,2132,92584
3011,3,5,0,439880,3482,92532
3012,2,5,1,439000,3184,93277
3013,3,4,0,439000,1659,92592
3014,2,2,0,436500,1772,92563
3015,2,2,0,436500,1772,92563
3016,2,3,1,430000,1884,92354
3017,2,3,0,429000,2364,92314
3018,3,4,0,425000,3820,96094
3019,2,3,1,425000,2532,96021
3020,2,2,0,425000,1100,93433
3021,2,4,0,424900,1568,92505
3022,2,3,0,424900,1120,92114
3023,3,5,0,420000,3221,92532
3024,2,4,0,415000,1800,91762
3025,2,3,1,415000,1323,92880
3026,2,3,0,410999,1953,92374
3027,3,3,0,410000,2312,93536
3028,2,2,0,399999,1245,93041
3029,2,3,0,229000,1500,93535
3030,2,2,1,225000,2552,96080
3031,2,3,0,224900,1170,93535
3032,3,3,0,209950,1470,93307
3033,1,2,1,189000,1480,96025
3034,2,4,0,180000,1536,93257
3035,1,2,1,163000,1380,93534
3036,1,2,0,162900,684,92386
3037,1,2,1,162500,1059,93309
3038,2,3,0,154000,1118,92277
3039,2,4,0,139900,1654,93505
3040,2,2,0,139900,1248,93205
3041,1,3,0,129900,1020,93308
3042,1,2,0,89500,827,93241
3043,2,3,0,74900,1323,92242
3044,1,2,0,69900,536,93263
3045,1,3,1,849000,1833,90008
3046,3,4,2,812000,2712,92065
3047,2,3,0,799000,2099,94553
3048,3,3,0,765000,2260,92028
3049,3,5,0,729900,2577,91701
3050,2,3,1,728800,1902,90720
3051,2,4,0,725000,2309,92081
3052,1,3,0,724999,848,91107
3053,1,3,0,724999,848,91107
3054,3,4,0,699900,3005,94534
3055,2,3,0,698000,1105,95116
3056,2,3,0,695000,1328,90504
3057,2,4,0,679900,1824,90713
3058,2,3,1,669999,2183,95020
3059,2,3,0,669000,1443,94558
3060,2,4,1,634000,2462,95630
3061,1,3,0,629000,1270,94578
3062,2,2,0,629000,1096,95472
3063,2,3,0,625000,1375,92117
3064,2,3,1,1399000,2774,92627
3065,3,3,1,1398800,4321,91324
3066,2,4,1,1395000,2354,92677
3067,4,5,0,1390000,2699,90041
3068,2,4,1,1350000,2600,92620
3069,1,1,0,1350000,1200,92663
3070,3,4,1,1299000,4513,92003
3071,3,4,0,1290000,3203,90815
3072,5,5,0,1269000,3393,91307
3073,3,5,0,1260000,2896,92677
3074,3,5,0,1249500,3014,92620
3075,3,5,0,1249500,3014,92620
3076,2,3,1,1239000,2350,90740
3077,2,3,1,1199999,2002,91607
3078,3,3,0,1199850,2164,91601
3079,3,4,1,1199000,3437,92886
3080,2,4,1,1199000,1867,90278
3081,3,5,0,1175000,2838,92705
3082,3,5,0,1175000,2838,92705
3083,2,3,1,1159000,2835,92078
3084,2,3,0,720000,1639,91321
3085,2,4,1,719900,2298,91307
3086,3,4,1,710000,3850,93311
3087,3,6,0,699900,3334,91911
3088,3,3,0,699900,2178,91320
3089,2,3,0,699800,1778,92831
3090,3,4,0,699000,2574,95973
3091,2,4,0,699000,1832,90808
3092,2,3,0,699000,1480,91401
3093,2,3,1,698000,2755,92570
3094,2,4,1,698000,1922,96161
3095,2,4,1,695000,2209,93004
3096,2,3,0,694999,1780,91343
3097,2,3,0,689000,2232,95973
3098,2,4,1,685000,2043,90620
3099,1,2,0,674950,781,91316
3100,3,4,0,669000,2543,91701
3101,2,4,0,669000,1837,93021
3102,3,5,0,669000,1771,93065
3103,2,3,0,450000,1456,92262
3104,2,3,0,449000,1292,91764
3105,2,3,0,449000,1242,90262
3106,2,3,1,448800,1623,92880
3107,3,4,0,445000,1693,91387
3108,1,3,1,445000,851,92501
3109,3,4,0,442500,2001,92883
3110,3,4,0,439950,3445,93551
3111,3,5,1,435000,2585,95219
3112,2,2,0,429995,1037,90805
3113,2,2,0,429995,1037,90805
3114,2,3,0,429900,2023,92506
3115,2,4,1,425000,2820,93551
3116,3,4,0,425000,2424,92553
3117,2,4,1,425000,2052,92530
3118,2,2,0,425000,1562,96067
3119,2,3,0,422000,1442,92883
3120,2,3,0,418000,2100,92562
3121,2,2,0,399900,2102,92211
3122,1,3,1,399000,1300,91709
3123,4,4,0,1319000,3256,94582
3124,2,3,0,1079000,1856,95472
3125,2,3,0,899000,1650,94952
3126,2,3,0,874500,2294,93010
3127,2,4,0,789000,1400,92122
3128,3,5,0,775000,1920,90042
3129,1,3,0,699000,1220,90065
3130,2,3,0,690000,1013,91106
3131,2,3,0,675000,1949,95460
3132,2,3,0,650000,1713,90242
3133,2,3,1,585000,1432,93933
3134,2,3,0,569000,1050,90630
3135,2,3,0,539900,1401,92071
3136,1,3,1,529888,1345,91942
3137,2,4,1,525000,1945,94591
3138,2,4,0,475000,1463,93033
3139,3,4,0,474000,1712,95630
3140,2,4,0,312000,2044,93313
3141,2,3,1,270000,1546,93560
3142,2,3,0,252000,1434,95828
3143,2,2,0,249000,1500,92341
3144,2,3,0,195000,1540,92277
3145,1,2,0,76000,935,93561
3146,4,5,1,1650000,4600,92835
3147,4,5,0,1550000,4015,94568
3148,2,3,0,849950,1100,94560
3149,2,4,1,689000,3890,93311
3150,3,4,0,629000,3374,93314
3151,1,3,0,478950,1110,94619
3152,2,4,1,419900,2309,95993
3153,2,3,0,384999,1346,92592
3154,2,4,0,360000,2389,93312
3155,2,3,0,219950,1504,93306
3156,1,3,0,1000000,1520,94536
3157,3,4,0,899000,2409,91750
3158,2,4,1,899000,1918,95037
3159,2,4,1,895000,2602,92691
3160,2,4,1,895000,2602,92691
3161,2,4,1,879500,2299,91362
3162,2,4,0,879000,2000,92647
3163,2,4,1,875000,2334,92706
3164,2,4,1,875000,2200,92675
3165,3,5,0,856000,2673,91737
3166,2,4,1,849900,2526,91311
3167,4,3,0,849000,2558,92264
3168,2,4,0,844900,1774,93010
3169,2,3,1,829900,2064,92694
3170,3,5,0,825000,2850,91390
3171,3,4,0,799000,2564,93010
3172,3,4,0,799000,2232,94518
3173,2,4,0,799000,2183,93010
3174,4,4,0,795000,2500,92264
3175,2,3,1,785000,2064,92869
3176,2,3,1,475000,1737,92880
3177,2,2,1,475000,1227,91405
3178,2,2,1,475000,1227,91405
3179,2,3,0,469900,1317,92881
3180,2,3,0,467500,2740,92344
3181,4,5,0,467000,2887,92376
3182,2,4,1,457750,2073,92501
3183,2,2,0,455000,1352,90806
3184,2,2,0,449900,1180,93551
3185,3,4,0,449282,2936,92532
3186,2,3,0,440000,1315,92028
3187,2,4,1,437000,2073,92501
3188,2,3,0,435000,1170,91762
3189,4,5,0,429000,3075,92555
3190,3,6,0,425000,2680,92563
3191,2,3,1,424990,2151,92557
3192,2,3,1,419900,1725,92563
3193,3,4,0,415000,2132,93551
3194,3,4,1,410000,3287,92555
3195,2,2,0,409900,1086,92058
3196,2,3,0,1150000,1540,90042
3197,5,5,0,989000,3396,93063
3198,4,4,0,950000,3593,91737
3199,2,3,0,925000,1870,95409
3200,2,3,1,798888,2167,91709
3201,2,3,0,719000,2246,92399
3202,3,3,0,689000,2861,92530
3203,3,3,0,669000,2384,91702
3204,2,4,0,649900,2512,91730
3205,1,3,0,639000,1094,91316
3206,1,4,1,599900,1995,91706
3207,2,3,0,585000,1406,91345
3208,2,2,1,575000,1500,91746
3209,2,4,0,569000,1881,92860
3210,2,4,1,559000,2455,91761
3211,2,3,0,540000,1645,93422
3212,2,3,1,465800,1575,92881
3213,2,3,0,449900,1163,90703
3214,1,2,0,439000,735,92084
3215,1,3,0,425000,950,92114
3216,2,4,0,405000,1474,94585
3217,2,3,0,399950,1365,94520
3218,3,3,0,373000,3148,92307
3219,2,2,0,369000,1512,95713
3220,2,3,1,354259,1408,95838
3221,2,4,0,349000,1545,92553
3222,3,4,1,347000,3054,93309
3223,2,3,0,344000,1792,96080
3224,3,4,0,319999,1646,95640
3225,1,2,1,309000,960,95370
3226,2,3,1,299000,2352,92284
3227,2,4,0,281000,1661,92544
3228,1,2,0,280000,1064,95776
3229,6,6,1,1350000,4621,92591
3230,1,2,0,1350000,1584,93550
3231,3,4,1,1325000,3490,92833
3232,5,5,1,1300000,4904,91436
3233,3,5,0,1289000,3005,94596
3234,2,4,1,1274000,2353,92014
3235,4,5,0,1265000,3394,92887
3236,3,3,0,1225000,2420,91207
3237,4,6,0,1200000,3108,90250
3238,3,5,1,1199000,3500,92675
3239,3,5,1,1199000,3500,92675
3240,3,4,0,1195000,1938,96146
3241,3,5,0,1175000,3421,91711
3242,3,5,0,1150000,3295,92679
3243,3,5,0,1150000,3280,94553
3244,2,3,0,1148500,1812,90278
3245,2,4,0,1145000,2240,91504
3246,5,6,1,1130000,3976,92804
3247,3,4,0,1129000,2790,92886
3248,2,2,1,1100000,3587,95223
3249,3,4,0,547000,3362,92562
3250,3,4,1,545000,2246,92315
3251,2,3,1,545000,2132,92315
3252,2,4,0,545000,1719,91335
3253,3,3,0,540000,2696,93311
3254,1,2,0,525000,1122,91325
3255,2,3,0,520000,1248,90241
3256,2,3,1,510000,2048,92882
3257,2,3,0,510000,1460,91350
3258,1,3,1,510000,1045,91740
3259,2,3,0,500000,2138,92262
3260,2,4,0,500000,1697,91977
3261,4,6,0,499990,3495,93551
3262,2,3,0,499900,1098,92840
3263,1,2,0,499000,904,91335
3264,3,4,0,494900,1886,92881
3265,1,3,0,489950,989,91321
3266,4,5,1,489900,4065,92595
3267,3,4,0,489900,2622,92592
3268,2,3,0,489000,2129,92503
3269,2,3,0,269500,1596,95954
3270,2,4,1,265000,1702,92395
3271,2,3,0,260000,1719,92240
3272,2,4,0,259900,1783,92314
3273,2,4,0,258000,1602,93291
3274,2,2,0,255000,1439,92545
3275,2,3,0,255000,1066,92284
3276,2,3,0,255000,1048,91352
3277,2,3,0,249000,1566,92251
3278,2,3,0,242000,1555,93312
3279,2,2,0,235000,1055,93535
3280,2,5,0,234900,1903,93726
3281,2,4,0,234900,1742,96080
3282,2,3,0,229900,1115,93550
3283,2,3,0,225000,1288,95971
3284,2,3,0,219999,1320,93591
3285,1,2,0,219900,1237,95451
3286,2,2,0,219900,1035,92325
3287,2,3,1,929000,2079,92887
3288,2,4,0,929000,1898,92604
3289,2,3,1,895000,2148,93023
3290,3,4,0,799000,2681,90603
3291,2,3,1,729900,2956,95222
3292,4,5,0,695000,2592,92223
3293,4,4,0,679888,1845,91748
3294,2,3,0,629000,1802,91343
3295,2,3,1,619000,1887,91343
3296,3,5,0,599000,3212,94531
3297,2,4,0,599000,2772,92373
3298,3,4,0,569000,2723,95973
3299,3,4,1,569000,2469,93036
3300,2,3,1,565000,1973,90280
3301,2,3,1,565000,1973,90280
3302,1,2,0,550000,1071,90022
3303,2,3,0,549900,2527,95346
3304,2,3,0,549000,1150,94803
3305,2,2,0,549000,1016,91770
3306,3,4,0,1050000,3586,92029
3307,3,4,0,925000,2290,92131
3308,2,4,1,799900,2000,92691
3309,2,4,0,750000,1629,91016
3310,2,3,0,689000,1542,94518
3311,2,3,1,685000,1525,92694
3312,2,3,0,649888,1500,92805
3313,2,3,0,640000,1472,92691
3314,2,3,0,639995,2400,95370
3315,2,4,0,590000,2046,91791
3316,2,3,0,575000,1290,90638
3317,1,2,0,569000,720,92868
3318,3,5,0,535000,2787,95758
3319,3,5,0,509000,3737,95355
3320,3,4,0,455800,2971,92584
3321,2,4,0,397000,1844,95640
3322,2,3,0,369950,1736,93706
3323,1,4,0,315000,1407,92234
3324,1,2,0,304999,702,92506
3325,2,3,0,407000,1974,92335
3326,3,4,0,399500,2496,93536
3327,2,3,0,389900,1722,92563
3328,2,4,1,384977,2222,92584
3329,1,3,1,384000,1750,92352
3330,2,4,0,379000,2112,92253
3331,2,4,1,370000,1588,92551
3332,2,3,1,365000,1889,92336
3333,2,3,0,349900,1920,93534
3334,3,5,0,344900,2153,93552
3335,2,4,0,341900,2376,93257
3336,2,3,1,339000,1949,95451
3337,2,4,1,329900,1588,93536
3338,2,4,0,329000,1326,95467
3339,2,4,0,307900,1907,93257
3340,2,5,0,299000,1749,92553
3341,2,5,0,299000,1749,92553
3342,2,3,0,298900,1514,92314
3343,2,3,0,279900,1168,92404
3344,3,3,0,279000,2035,93291
3345,1,3,0,269900,946,92407
3346,2,4,0,265000,1661,93257
3347,2,3,0,250000,1410,92345
3348,2,2,0,247000,1116,92585
3349,2,3,0,225000,1444,92345
3350,1,2,0,214990,921,92586
3351,5,4,0,11500000,3976,90210
3352,7,5,0,10995000,7161,90272
3353,4,5,1,5995000,3825,94028
3354,4,4,2,3895000,6753,92663
3355,3,5,0,2995000,2941,90049
3356,3,4,0,2799000,3134,92037
3357,3,4,1,2750000,5131,91107
3358,3,3,0,2675000,2285,90265
3359,6,5,0,2399000,4189,92037
3360,3,3,0,2175000,3044,92037
3361,2,2,1,249500,1266,95642
3362,1,3,0,249000,1080,95605
3363,2,3,0,240000,1734,92277
3364,2,3,0,235500,1226,92392
3365,2,3,0,235000,1196,92307
3366,1,3,0,229950,963,95817
3367,2,2,0,217500,1306,92583
3368,1,3,0,199000,1024,92382
3369,2,3,0,899888,1207,94538
3370,1,3,0,799888,1000,95121
3371,3,4,0,460000,2859,93314
3372,2,3,0,360000,2172,93311
3373,2,5,0,1299000,2604,94596
3374,3,4,0,950000,1940,94014
3375,2,3,0,895000,1502,94598
3376,3,3,0,369000,1331,95662
3377,2,3,0,345000,1162,95628
3378,2,3,0,315900,1226,95648
3379,1,2,0,1100000,838,91601
3380,3,4,0,1099995,2400,92122
3381,3,4,0,1099000,2664,92708
3382,3,4,0,1095000,3520,92692
3383,3,4,0,1095000,3520,92692
3384,3,4,0,1068000,2331,91754
3385,4,4,1,1065000,4059,93010
3386,2,2,0,1050000,2052,92672
3387,4,4,0,999000,2912,91377
3388,4,4,1,990000,4800,96129
3389,5,5,1,989000,3357,92886
3390,2,4,1,979000,2472,92065
3391,3,3,1,975000,5476,96103
3392,3,4,1,975000,3483,92028
3393,2,3,1,950000,2019,92677
3394,2,4,1,949800,2774,92630
3395,2,3,0,929900,2781,93021
3396,3,5,0,929000,2654,90621
3397,4,5,1,574900,3401,92592
3398,3,4,0,573279,2539,92532
3399,2,3,0,569000,1655,90650
3400,2,3,0,560000,1338,92114
3401,2,4,0,559950,1638,93065
3402,3,3,0,554995,1678,91354
3403,2,4,1,549900,3220,92346
3404,2,3,0,549900,1299,93063
3405,2,3,1,549000,2002,92083
3406,2,4,1,547500,2549,93711
3407,2,4,1,545995,2198,92879
3408,2,4,0,545000,1359,93003
3409,1,3,0,540000,1053,92833
3410,1,3,0,540000,1053,92833
3411,3,5,0,539900,3000,92595
3412,2,3,1,539900,2212,94505
3413,2,4,1,539880,1803,91710
3414,2,3,1,539000,2081,93422
3415,3,4,0,529700,1883,92084
3416,1,2,0,299900,640,92315
3417,2,2,0,299000,1973,96137
3418,2,3,0,299000,1650,96002
3419,2,3,0,298950,1801,92545
3420,2,3,0,298900,1409,96048
3421,2,5,0,294900,2013,92543
3422,2,4,0,289000,1375,92201
3423,2,3,0,285000,1681,92586
3424,2,3,0,284900,1998,93314
3425,1,4,0,284900,1776,93555
3426,1,2,0,279950,1056,92315
3427,1,2,0,279900,1212,95348
3428,2,4,0,275000,1639,93560
3429,2,4,0,274900,1581,93614
3430,3,4,0,269990,2066,93535
3431,2,3,0,269900,1381,92253
3432,2,5,0,269000,1586,93535
